County,Median Age,% High School Graduate or Higher,% Bachelor s Degree or Higher,Unemployment Rate (%),Ethnicity: % Hispanic,Race: % White Alone,Race: % African American Alone,Race: % American Indian & Alaska Native Alone,Race: % Asian Alone,Race: % Native Hawaiian and Other Pacific Islander Alone,Race: % Multi-Racial,Votes,Percent_Voted,Republicans 2016,Democrats 2016,Green 2016,Libertarians 2016,Preschool.Enrollment.Ratio.enrolled.ages.3.and.4,Gini.Coefficient,Management.professional.and.related.occupations,Service.occupations,Sales.and.office.occupations,Farming.fishing.and.forestry.occupations,Construction.extraction.maintenance.and.repair.occupations,Production.transportation.and.material.moving.occupations,Low.birthweight,Teen.births,Children.in.single.parent.households,Adult.obesity,Diabetes,Sexually.transmitted.infections,Uninsured,Violent.crime,Injury.deaths,CA,S,MAR,CFS,ACFS,Mean Alc,Max Alc,Mixedness,LEN_SEC,LN_MILES,DVMT,DTRKVMT,% lt_10,% 10_19,% 20_29,% 30_39,% 40_49,% 50-59,% 60_69,% 70_79,% 80_89,% over_90,nursing home capacity,prison capacity and jail employees,military installation,hospital beds,Life Expectancy,Age-Adjusted Death Rate,Motor Vehicle Mortality Rate,% Insufficient Sleep,% Enrolled in Free or Reduced Lunch,Segregation Index,% Homeowners,Years of Potential Life Lost Rate_x,% With Access to Exercise Opportunities,% Flu Vaccinated,Income inequality,Percent Urban,Percent Rural,Enplanements,Number,customs_Y,hub_Y,Total Market Value,Total Actual Levy,Total County Tax Rate,Total Appraised Value (Total Taxable Value for FM/FC),Total Appraised Value (Total Taxable Value for County Tax Purposes),Per Capita Income,Total Personal Income,Median Household Income,Average Annual Pay,% of Population in Poverty,% of Population Under 18 in Poverty,Population,Population Density,school,work,shelter_enforcement,shelter,event,testing,transport,Short,Score,Years of Potential Life Lost Rate_y,% Fair/Poor,Physically Unhealthy Days,Mentally Unhealthy Days,% Smokers,Food Environment Index,% Physically Inactive,% With Access,% Excessive Drinking,% Alcohol-Impaired,Chlamydia Rate,PCP Rate,Dentist Rate,MHP Rate,Preventable Hosp. Rate,% Receiving HbA1c,% Mammography,Graduation Rate,% Some College,Labor Force,Association Rate,Average Daily PM2.5,% Severe Housing Problems,% Drive Alone,% Long Commute - Drives Alone,Yes,Policy Score
Foard,48.9,80.8,16.0,3.4,17.76,92.23,4.75,0.65,1.06,0.0,1.31,511.0,0.384210526,74.95107632,22.11350294,0.195694716,2.739726027,59.5,0.458,30.8,23.0,15.05,11.25,8.5,11.4,0.08,44.9,0.39,0.284,0.123,315.7,0.339,74.31,74.0,-0.132980886,-1.258872957,0.8651598079999999,3.2319e-06,3.2319e-06,0.000158767,0.000567411,-0.091606622,495.5200000000003,991.3260000000008,51338.93900000004,11869.65,0.1168724279835391,0.09382716049382717,0.09876543209876544,0.08888888888888889,0.09794238683127572,0.15308641975308646,0.13415637860082305,0.11851851851851852,0.07160493827160494,0.02633744855967078,80.0,0.0,0.0,0.0,77.3,697.0,23.0,30,75.0,26.0,84,8381.5,41,27.0,3.5,0.0,100.0,0.0,1.0,0.0,0.0,617522640.0,2088057.0,0.925,0.0,225735860.0,42954.0,51545000.0,37648.0,29202.0,18.0,31.0,1155,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,9.0,,15.076786076,3.3751996906,3.4673566056,13.313609174000002,3.6,28.2,41.392215569,17.242759256,0.0,,0.0,0.0,,84.11,78.94736842100001,50.0,100.0,60.0,537,32.786885246,7.0,2.6923076923,83.11444652899999,13.4,1,
Fortbend,36.2,89.2,44.6,4.6,24.49,55.66,21.07,0.6,20.36,0.09,2.21,260367.0,0.476219828,45.01799383,51.64825035,0.684418532,2.649337282,53.3,0.425,44.7,12.45,26.95,0.2,7.05,8.7,0.09,24.8,0.223,0.252,0.079,201.8,0.198,315.7,34.5,0.656986779,0.993423009,0.832388472,-0.000100125,0.000100125,0.000266312,0.0005150490000000001,0.5925125170000001,3611.5859999999957,8015.873999999975,24229573.03999957,1777519.1940000008,0.13426244227809134,0.15211646998460748,0.13522960492560288,0.12794510005130835,0.1408978963571062,0.13307080554130324,0.10830297588506926,0.04912647511544382,0.01598768599281683,0.00306054386865059,1454.0,3286.0,0.0,1146.0,83.0,220.0,7.0,32,34.0,36.0,78,4345.0,89,46.0,4.1,94.46,5.54,914.0,5.0,0.0,0.0,85053198282.0,298375361.0,0.445,0.0,67050642958.0,57540.0,45333473000.0,92310.0,51859.0,7.9,10.4,811688,679.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4325.7767271,14.092253959,2.8576005517,2.9829549322,12.325288184000001,7.4,21.6,83.79671151,18.27764453,36.0,346.2,80.29751,51.80528999999999,59.764959999999995,43.28,85.077902129,60.754843019,93.2,75.471439275,359594,4.9016390467,11.4,14.784559917000001,82.2634665,57.5,1,6.0
Franklin,42.7,85.5,19.0,4.6,14.54,92.24,3.93,1.1,0.92,0.04,1.78,4356.0,0.404832714,82.2543618,15.26629936,0.275482094,2.2038567490000003,24.6,0.486,28.9,19.35,20.6,1.65,13.9,15.55,0.07,56.2,0.307,0.28300000000000003,0.111,331.7,0.245,202.22,89.9,1.990879936,-0.451508774,0.5379088989999999,2.38691e-05,2.38691e-05,2.57556e-05,0.00013315200000000002,-0.711766171,478.811,987.8689999999997,1329986.5739999998,495743.045,0.1424200278164117,0.12971719981455726,0.10607324988409828,0.1138618451553083,0.1053314789058878,0.13463143254520166,0.12897542883634674,0.09031061659712564,0.04079740380157627,0.007881316643486323,95.0,0.0,0.0,49.0,77.4,414.0,25.0,30,55.0,30.0,77,8661.0,8,49.0,4.5,30.87,69.13,0.0,1.0,0.0,0.0,1584101800.0,4487343.0,0.5453100000000001,873344997.0,805260587.0,39730.0,427729000.0,48222.0,42472.0,15.2,23.9,10725,37.29,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.04,15.0,9001.748044,17.198569301,3.7288762139999996,3.7634071110000002,15.956015266,7.1,32.6,5.1485148515,17.370815627,25.0,301.9,37.55516,18.85547,37.71095,58.8,84.736842105,49.612403101000005,98.1,52.74967004,4499,15.022063655999998,9.6,13.120567375999999,80.784684472,27.2,0,3.0
Freestone,41.8,81.1,11.5,6.3,15.4,79.94,16.19,1.35,0.67,0.03,1.83,7608.0,0.392650702,78.79863302,19.20347003,0.170872766,1.827024185,46.5,0.484,34.3,14.7,20.15,3.45,13.9,13.55,0.09,60.8,0.245,0.315,0.114,350.5,0.249,269.0,85.3,-0.239739941,-0.59522866,0.494286928,2.43183e-05,2.43183e-05,3.67131e-05,0.000152305,-0.741191782,1185.5889999999995,2440.0199999999986,3700565.1619999968,1127572.0740000026,0.12271770522296735,0.12364775564149005,0.1091585491213471,0.12609525674286556,0.13113710901169906,0.12751480738166332,0.125948406676783,0.08664153898869255,0.03764256693915512,0.009496304273336923,261.0,1670.0,0.0,37.0,77.7,427.0,23.0,32,54.0,21.0,75,8472.0,35,37.0,5.5,33.52,66.48,0.0,0.0,0.0,0.0,3668238011.0,8454529.0,0.35946999999999996,0.0,2351942878.0,37066.0,734199000.0,49317.0,43387.0,13.7,19.3,19717,22.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53,15.0,8384.06861,17.231509819,3.6727060172000003,3.6387163144,16.304338877,6.7,30.3,15.563181268,18.000298424,15.909090909000001,237.8,30.47077,30.57481,15.2874,51.73,83.967391304,52.432432432,97.6,50.86332431899999,6865,14.727540500999998,9.2,13.265306122,83.58109013,31.5,0,
Frio,31.5,62.8,7.3,3.8,79.19,91.58,3.89,1.02,2.51,0.03,0.97,2683.0,0.160889902,45.91874767,52.21766679,0.48453224,1.379053299,43.0,0.436,21.5,23.85,24.3,4.8,13.35,12.15,0.09,95.8,0.343,0.297,0.08800000000000001,448.3,0.239,213.84,51.9,-1.615489477,-1.334981051,0.954492063,7.45714e-05,7.45714e-05,0.000159976,0.00056135,0.382824917,853.4390000000004,1785.7400000000016,3238327.471999995,1200988.2979999976,0.13162639740353407,0.1366235639585802,0.2020503838029983,0.1553243006542682,0.10184946679717684,0.09535830199371492,0.08520941734068313,0.05981144711761373,0.026685899747565814,0.005460821183864819,150.0,1617.0,0.0,40.0,78.0,434.0,16.0,34,76.0,24.0,68,7777.0,41,35.0,5.4,77.82,22.18,0.0,2.0,0.0,0.0,3258901550.0,11220025.0,0.5968,1876438080.0,1880311930.0,27545.0,545838000.0,41038.0,52388.0,27.5,33.9,20306,15.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,18.0,9129.854516500001,29.273395985,4.3760984772,3.6440609096,17.047330364,9.1,23.9,16.669570773,17.713204895,28.125,518.1,21.28452,26.376870000000004,31.65225,58.43,89.891696751,58.333333333,85.4,32.786885246,8711,7.4495822913,7.5,23.892893924000003,83.874849579,16.8,0,6.0
Gaines,28.4,60.4,10.5,3.0,41.92,94.97,2.16,1.06,0.42,0.08,1.31,4609.0,0.284805042,84.76893035,12.9529182,0.433933608,1.844217835,30.4,0.511,25.1,15.3,17.85,8.2,18.45,15.05,0.07,70.4,0.174,0.318,0.097,194.4,0.342,84.99,68.5,0.327135019,-0.639086319,1.332316874,0.000198758,0.000198758,0.00019148,0.0015390820000000002,1.562454305,1504.3089999999984,3126.333999999997,1684669.3910000056,293800.6769999997,0.18101314035421825,0.1828223195581794,0.140354218244144,0.13921157874690535,0.10521805370405636,0.10678918301275947,0.07165301847267187,0.043420300895067605,0.024423919253475528,0.005094267758522186,79.0,0.0,0.0,25.0,79.1,328.0,32.0,33,56.0,13.0,77,6046.0,36,31.0,4.2,36.96,63.04,0.0,2.0,0.0,0.0,3931885655.0,19364795.0,0.5757359999999999,3365537901.0,3362619855.0,36009.0,752616000.0,56321.0,52567.0,15.4,22.0,21492,11.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8023.841565199999,18.478563592,3.6057630014999997,3.4660645301999997,15.565200697,8.8,28.9,23.833162159,20.836534776,19.444444444000002,195.6,19.94913,9.766580000000001,9.766580000000001,58.5,78.735632184,32.967032967,94.8,33.279352227,9094,12.966934317,7.6,13.947128532,73.557995709,17.8,1,3.0
Galveston,37.7,87.6,28.9,5.2,24.57,80.14,13.38,0.8,3.52,0.1,2.06,123994.0,0.4322246,59.33029018,36.69774344,0.713744213,3.258222172,52.5,0.449,37.75,16.65,23.45,0.2,10.6,11.25,0.09,46.3,0.292,0.293,0.099,401.4,0.208,348.27,72.4,0.903873186,-0.013357541,0.489227674,1.6975e-05,1.6975e-05,4.37457e-05,0.000136454,-0.7685294979999999,2326.200000000015,5182.743000000056,12647516.801000027,597934.8760000035,0.13249067415697047,0.13475139480241655,0.1310269834638507,0.1371661881524016,0.12597221358032373,0.13253215526973094,0.11346269514641352,0.061685377611458266,0.025119776713095884,0.0057925411033383405,1595.0,1618.0,0.0,711.0,77.7,389.0,14.0,35,46.0,31.0,66,7620.0,84,44.0,5.5,93.85,6.15,15.0,2.0,1.0,0.0,34630149074.0,152090230.0,0.531898,28449181011.0,28594435800.0,51785.0,17497755000.0,71959.0,49390.0,12.1,16.6,342139,769.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7660.3958928,17.727261624,3.7364216536000003,3.5255146777999995,15.047723839000001,6.9,23.9,88.092712549,18.784942371,31.843575419,460.2,71.68904,42.80107,95.92296999999999,68.41,82.803234501,59.611409673000004,91.9,65.98778004100001,158813,7.5102800838,10.7,16.319056764000003,79.960976969,40.7,1,6.0
Garza,33.7,57.0,8.8,3.3,52.02,89.83,7.51,0.87,0.47,0.09,1.23,1475.0,0.263298822,82.91525424,15.18644068,0.474576271,1.423728814,49.8,0.477,30.6,15.95,22.35,0.95,16.25,13.9,0.11,84.9,0.317,0.329,0.092,243.8,0.228,56.6,64.4,0.374287302,-1.246474446,0.946611958,7.96711e-05,7.96711e-05,0.000157295,0.00047556,0.392052358,542.8769999999992,1176.2409999999988,1417510.594000002,260362.37300000023,0.11409815567364802,0.12394498280712722,0.216161300406377,0.13457330415754926,0.1289465457955611,0.12691466083150985,0.07377305407939981,0.05048452641450453,0.02438261956861519,0.006720850265708034,75.0,0.0,0.0,0.0,79.6,404.0,23.0,32,75.0,26.0,64,5329.0,13,33.0,3.2,77.67,22.33,0.0,0.0,0.0,0.0,1029536452.0,3223758.0,0.6554,0.0,491876355.0,30072.0,197811000.0,46490.0,39320.0,24.6,26.4,6229,7.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,14.0,9522.12088,19.956283785,3.6258044099,3.3358646876,15.811006684,9.0,26.4,12.753443739000002,21.57385078,0.0,528.4,,15.523129999999998,,40.53,77.941176471,43.181818182,82.7,25.543255433000002,2122,12.470771629000001,6.9,5.2959501558,76.341127923,19.7,0,
Gillespie,50.4,89.3,34.1,2.6,23.53,96.66,0.65,1.14,0.43,0.14,0.96,13123.0,0.543125569,79.59308085,17.4197973,0.464832736,2.522289111,54.6,0.436,33.55,15.7,25.05,2.35,13.6,9.8,0.08,48.0,0.263,0.295,0.116,115.5,0.265,59.18,66.2,0.472142145,0.36637534,0.668662442,6.4651e-06,6.4651e-06,0.000108071,0.000726576,-0.443885889,924.4010000000012,2001.6630000000025,1143986.9580000006,180146.89999999964,0.10276943610276944,0.1061061061061061,0.09858006154302452,0.0988395803210618,0.09387164942720498,0.12764616468320172,0.16134653171690208,0.13083453824194566,0.06295184072961851,0.0170540911281652,389.0,0.0,0.0,86.0,79.9,308.0,23.0,29,48.0,27.0,73,6814.0,71,51.0,4.5,46.35,53.65,0.0,1.0,0.0,0.0,8671028214.0,18792121.0,0.4081,0.0,4604783278.0,60561.0,1623285000.0,61433.0,38547.0,9.6,15.7,26988,23.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5927.7204232,15.9070735,3.4648657179000004,3.5313536739,13.189863565,7.8,25.7,71.03514917300001,16.36415611,13.793103448,340.9,123.25232,67.87074,75.41194,22.04,86.428571429,68.888888889,97.5,58.709677418999995,12923,16.562030582000002,7.7,17.020273455999998,73.65528426,21.2,1,3.0
Glasscock,38.0,75.2,25.2,2.6,37.17,97.11,1.63,0.37,0.07,0.15,0.67,602.0,0.457099468,91.86046512,5.647840532000001,0.332225914,2.159468439,50.0,0.4,29.6,7.1,18.15,15.6,11.95,17.65,0.08,64.1,0.141,0.298,0.1,315.7,0.258,108.93,74.0,1.792322833,0.50600702,0.955180098,2.8113000000000007e-05,2.8113000000000007e-05,0.000192935,0.000822606,0.226108334,371.65200000000016,826.4660000000003,542314.096999999,198354.747,0.1144927536231884,0.1318840579710145,0.12971014492753624,0.09347826086956522,0.12608695652173912,0.12608695652173912,0.12391304347826088,0.08695652173913042,0.060869565217391314,0.006521739130434782,0.0,0.0,0.0,0.0,77.3,412.5,23.0,31,36.0,26.0,68,8381.5,0,43.0,5.9,0.0,100.0,0.0,0.0,0.0,0.0,3649454635.0,10867252.0,0.3382,3218738397.0,3213262087.0,102145.0,141777000.0,83330.0,58493.0,9.7,13.3,1409,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,9.0,,16.505720530999998,3.3220876403,3.2846655374,13.890279868,6.9,24.5,0.0,20.666829450999998,12.5,,0.0,0.0,,,,,100.0,49.074074073999995,755,7.6045627376,6.9,7.4468085105999995,80.112570356,39.6,0,
Goliad,45.3,88.8,16.0,4.9,36.43,92.03,5.13,1.03,0.46,0.03,1.32,3713.0,0.522369162,70.50902235,26.20522489,0.565580393,2.720172367,74.5,0.456,25.45,24.3,20.4,2.25,14.7,12.85,0.09,43.3,0.324,0.304,0.116,262.3,0.21,197.69,58.7,0.277925527,-0.273297907,0.629719603,2.61637e-05,2.61637e-05,3.31462e-05,0.00029348,-0.564940375,611.4860000000003,1256.967000000001,562341.1669999997,128279.82299999992,0.1040944679758696,0.119881915030163,0.119881915030163,0.0910024387113336,0.09716339365935052,0.13656783468104222,0.1554357592093441,0.11436272622256448,0.047490694390963935,0.01411885508920549,90.0,0.0,0.0,0.0,77.2,426.0,25.0,30,54.0,3.0,84,10024.0,58,38.0,6.4,0.0,100.0,0.0,1.0,0.0,0.0,2754794147.0,7500862.0,0.795,0.0,943504682.0,43858.0,332620000.0,55008.0,35801.0,14.4,22.6,7658,8.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6280.4906584,18.451150672,3.6517539057999997,3.5679997423,14.335044435,7.5,27.4,59.445214979,17.075321081,12.903225805999998,622.6,,39.90954,26.60636,71.07,85.820895522,48.837209302,99.0,56.002728513,3345,14.606293985,7.9,9.7315436242,75.469728601,51.9,0,
Gonzales,36.9,72.5,13.7,3.5,50.98,88.9,7.42,1.81,0.52,0.12,1.23,6304.0,0.320683691,72.65228426,24.8572335,0.444162437,2.046319797,43.6,0.449,26.8,15.55,21.55,8.3,9.3,18.5,0.09,86.7,0.377,0.322,0.112,482.3,0.31,578.78,89.7,-0.485674769,-1.56461651,0.769433622,-2.98745e-05,2.98745e-05,0.000148419,0.0007686769999999999,-0.10567734,1245.2329999999986,2552.341999999999,3191897.497999997,976041.0970000019,0.1465045298192917,0.14442129741776075,0.12572065306913424,0.11351194225085992,0.1103628700159876,0.12145729373576862,0.11196162976599973,0.07770941330361901,0.038806259386657625,0.009544111234920787,212.0,0.0,0.0,34.0,77.2,411.0,30.0,33,78.0,15.0,68,8169.0,40,39.0,4.5,34.72,65.28,0.0,1.0,0.0,0.0,5659635130.0,13785305.0,0.4784,0.0,2881543790.0,43342.0,902643000.0,49829.0,42122.0,16.9,25.3,20837,18.57,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8322.8592097,22.142923673000002,3.9729549035000002,3.7061414049,15.441164464000002,7.5,29.6,42.177008128000004,17.091421281,23.076923076999996,405.6,38.88592,43.111709999999995,33.53133,50.81,89.37329700299999,49.418604651,88.6,38.288091068,9531,13.123997472000001,8.4,18.060985145,73.920055293,25.9,0,5.0
Gray,37.6,80.3,13.6,5.3,28.91,90.23,5.34,1.55,0.67,0.0,2.2,7360.0,0.332085007,88.24728261,9.497282608999999,0.298913043,1.956521739,43.8,0.469,22.95,17.3,25.0,2.6,15.85,16.4,0.09,76.4,0.263,0.304,0.123,303.2,0.282,545.88,95.1,0.059503731,-0.982334298,0.882850467,4.942680000000001e-05,4.942680000000001e-05,9.69228e-05,0.000428993,0.022374384,1150.7649999999965,2405.409999999996,1420426.329,525101.8450000008,0.1358159414359114,0.13527031328149866,0.12890465148001634,0.14300004546901288,0.1254035374892011,0.11867412358477696,0.1025326240167326,0.06683944891556404,0.03582958213977175,0.0077297321875142095,272.0,1297.0,0.0,115.0,74.6,529.0,20.0,32,60.0,38.0,75,9880.0,92,45.0,4.9,80.61,19.39,3.0,2.0,0.0,0.0,2224608875.0,9560053.0,0.64499,1474605146.0,1483144336.0,44002.0,963417000.0,49121.0,49587.0,16.7,21.9,21886,24.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9328.9883548,18.923390843,3.7486752756,3.6606435956,16.599757881,7.3,26.5,92.744619481,18.990096983,18.518518519,329.8,34.4679,44.0044,22.0022,51.29,81.967213115,47.11111111100001,94.6,48.736404351000004,8475,16.803102110999998,7.0,13.384889946,85.401459854,21.9,0,5.0
Grayson,39.5,87.6,20.2,3.5,13.4,87.8,6.23,1.81,1.39,0.08,2.69,47068.0,0.394220864,74.94263619,21.83224271,0.558766041,2.666355061,40.7,0.424,30.2,17.8,26.2,0.75,10.6,14.5,0.08,57.8,0.37,0.27,0.102,327.0,0.243,279.57,75.3,0.657307713,-0.238582061,0.505113281,4.46168e-05,4.46168e-05,4.46871e-05,0.000242143,-0.607846763,2623.5530000000026,5435.109000000006,8018640.48200003,925791.6090000065,0.1262821178880494,0.1322344104855349,0.12270480488058305,0.11948373881161957,0.11517908830470988,0.13302854428594754,0.12504267541450814,0.0816992978966587,0.03611453339072868,0.008230788641660111,1424.0,0.0,0.0,602.0,76.2,440.0,19.0,31,54.0,30.0,67,8891.0,67,50.0,4.5,56.85,43.15,0.0,5.0,0.0,0.0,14110237516.0,41881484.0,0.44181000000000004,0.0,9479523775.0,42195.0,5653755000.0,51403.0,43724.0,12.3,16.6,136212,129.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8985.993891799999,16.495469087,3.6225252895,3.6353554557,16.419926382,6.6,27.1,71.915252695,18.474128328,31.896551724000002,329.5,50.21241,63.16528,102.93602,64.43,82.96677585399999,57.65340526,94.6,59.021364576,60832,12.035037100999999,10.0,14.996256284000001,78.843431093,29.3,1,2.0
Gregg,35.7,83.7,20.7,5.1,18.95,74.57,20.86,1.0,1.44,0.11,2.02,41365.0,0.34668734,69.36540554,28.09863411,0.362625408,2.173334945,46.2,0.459,29.5,17.05,25.7,0.4,11.1,16.25,0.1,73.6,0.38,0.324,0.112,813.3,0.241,585.09,75.1,-0.083546085,-0.788786207,0.716815137,3.48252e-05,3.48252e-05,5.80732e-05,0.000185846,-0.352847446,1255.2679999999993,2884.059999999993,6164601.641000013,853341.2790000001,0.13917525773195874,0.14191539720108653,0.13652248502851333,0.13487045891379282,0.1153638428669007,0.11917621082394805,0.10835861674582624,0.06466729147141519,0.03211920003812368,0.007831239178434705,1216.0,0.0,0.0,882.0,75.7,472.0,20.0,33,60.0,25.0,59,9483.0,82,48.0,4.6,86.64,13.36,24588.0,2.0,0.0,0.0,10039870353.0,23183101.0,0.2625,9508425797.0,8817711508.0,45401.0,5616460000.0,50610.0,47516.0,15.1,20.9,123945,445.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10102.560337,18.181503403,3.7784746244,3.8486691172000005,16.23460919,5.9,29.8,84.74657027800001,19.01407578,31.092436975,712.6,74.93473,88.08436999999998,127.68193,55.92,85.06625891899999,59.783449343,92.6,54.83003952600001,58377,14.342346988,10.0,18.160843771,85.420868568,20.8,1,4.0
Grimes,40.5,77.8,13.2,5.3,24.36,80.91,15.85,0.96,0.41,0.09,1.79,9528.0,0.364889706,74.14987406,23.02686818,0.524769102,2.298488665,26.3,0.438,22.25,22.6,23.25,1.6,12.4,17.9,0.08,57.7,0.401,0.34600000000000003,0.106,494.7,0.281,316.42,80.9,-0.293708055,-0.918345123,0.582127217,-7.78373e-06,7.78373e-06,5.72434e-05,0.000223778,-0.663866784,989.5069999999997,2008.699,2096786.2859999991,302260.5490000004,0.1202590835094039,0.120709362335908,0.12618198191957328,0.12278757230438847,0.120605451837484,0.1327629801530948,0.13594956877143155,0.08032281528177064,0.032558622839527554,0.007862561047417824,297.0,3451.0,0.0,25.0,76.7,438.0,26.0,32,67.0,26.0,77,9114.0,40,47.0,5.2,31.1,68.9,0.0,1.0,0.0,0.0,5594111565.0,15638145.0,0.530261,0.0,2949141095.0,35450.0,1005370000.0,49498.0,49614.0,17.5,25.3,28880,33.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8912.4244023,19.93042711,3.9984732837,3.7726782472000004,17.059185955,5.9,30.8,41.00135318,17.652564792,27.450980391999998,493.2,21.808670000000003,18.06946,10.84168,58.89,84.595959596,52.765957447,89.5,41.793290206,11000,7.6330328584,9.6,17.055555555999998,78.719415943,40.7,1,3.0
Guadalupe,36.8,88.2,26.5,3.3,38.01,85.8,8.45,0.97,1.9,0.21,2.66,57220.0,0.469401148,63.7801468,31.99580566,0.71478504,3.5092624960000003,38.7,0.395,33.55,15.65,26.85,0.3,10.35,13.25,0.08,44.4,0.24,0.299,0.085,264.4,0.207,219.32,53.7,0.7437443420000001,0.400773179,0.446668134,-2.71764e-05,2.71764e-05,7.425779999999999e-05,0.000240665,-0.703761172,1671.5359999999955,3570.5539999999933,8508516.879000017,1590865.0469999982,0.1366023441439447,0.1397139308071677,0.13666998733227564,0.13464684106310496,0.1273044804388198,0.12903245643163733,0.10171075772669692,0.06290816514776963,0.02604877688816736,0.005362260020415944,850.0,0.0,0.0,125.0,79.7,319.0,15.0,31,41.0,26.0,77,6485.0,65,39.0,3.8,73.84,26.16,50.0,2.0,0.0,0.0,17376825616.0,50734918.0,0.3819,13315871550.0,13280091785.0,44809.0,7334889000.0,73864.0,44438.0,8.5,12.0,166847,184.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5738.6007645,16.548741144,3.4381277304,3.4479265886,14.224936899000001,7.7,25.2,72.229022375,21.379832069000003,26.086956521999998,258.1,32.39691,31.558950000000006,28.33865,46.36,82.01754386,53.71219065100001,94.7,62.292113907,74988,6.0165687046,9.7,12.026376387000001,84.590355293,40.7,1,5.0
Hale,32.9,75.4,15.8,5.1,59.41,90.38,5.74,1.73,0.64,0.12,1.39,8802.0,0.245153743,72.10861168,23.7446035,0.477164281,3.669620541000001,42.1,0.4320000000000001,25.85,17.3,23.55,3.5,9.0,20.75,0.09,97.7,0.349,0.282,0.098,548.0,0.27,237.93,55.5,0.589934991,-1.127870002,0.758572183,5.761020000000001e-05,5.761020000000001e-05,9.87658e-05,0.000449042,-0.093270685,2081.5480000000025,4307.798000000011,2188458.682999993,378508.5520000004,0.15578289454288158,0.14953271028037382,0.15289365842153366,0.13317019959314838,0.1093487425926472,0.11120610867065656,0.0924850378843716,0.05746042041333765,0.030720245290250307,0.007399982310799256,214.0,1378.0,0.0,88.0,77.2,395.0,15.0,32,73.0,23.0,61,7301.0,74,39.0,4.1,76.9,23.1,1.0,2.0,0.0,0.0,2851296139.0,12250220.0,0.5955,2038814267.0,2057141054.0,32263.0,1091460000.0,42782.0,37633.0,18.4,26.2,33406,36.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7573.543342800001,25.832052084,4.2344687919,3.7117143268,16.707418179,7.4,27.7,74.432773688,17.372936601,36.842105263,486.8,34.92433,23.3488,105.06961,44.16,84.037558685,61.044176707,90.7,46.433408578000005,12554,15.715948778,7.7,15.457277802,82.491990032,17.2,0,4.0
Hall,43.7,72.1,12.5,6.2,34.06,87.37,9.12,1.47,0.42,0.07,1.56,1089.0,0.319917744,81.81818182,15.05968779,0.0,3.122130395,55.2,0.5429999999999999,33.9,16.75,20.4,9.0,9.0,11.0,0.1,75.2,0.348,0.287,0.118,385.0,0.361,236.64,74.0,0.523898002,-1.5999891169999998,0.925656999,3.90718e-06,3.90718e-06,0.000206803,0.000836057,0.098368963,715.9860000000003,1469.6240000000007,601136.2159999997,215893.6619999998,0.13071474565357372,0.12910495814552478,0.1262073406310367,0.08596265292981327,0.09401159047005796,0.1233097231165486,0.12556342562781714,0.11171925305859627,0.05505473277527367,0.018351577591757887,72.0,0.0,0.0,0.0,78.0,346.0,23.0,33,72.0,26.0,61,8381.5,43,25.0,5.0,0.0,100.0,0.0,1.0,0.0,0.0,681375000.0,1713401.0,0.7298,0.0,234776720.0,30180.0,91385000.0,32597.0,28510.0,24.1,38.8,2964,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7877.9348427,27.005597189,4.8079213405,4.4189960804,19.187443087000002,6.3,29.2,42.618550551999995,14.001350082,40.0,254.2,31.86743,0.0,,73.41,85.074626866,41.509433961999996,100.0,44.96124031,1146,19.120458891,6.8,9.7872340426,84.22907489,20.0,1,
